0.83018,-0.089646,-0.17349
0.10084,0.43162,-0.48111
0.23363,-0.42803,0.33766
0.13235,0.068944,0.53409
0.090845,0.058558,-0.35963
-0.21376,0.20625,0.22995
-0.045678,-0.27807,-0.12352
0.056554,0.63816,0.24144
-0.34967,-0.16978,-0.14787
0.21686,0.24154,0.24806
