#1
double n1(2048,3)   # comment line
0.84	-206	31
0.8425	-207	29
0.845	-188	28
0.8475	-187	13
0.85	-191	9
0.8525	-176	13
0.855	-182	-1
0.8575	-191	5
0.86	-184	0
0.8625	-190	-15
0.865	-181	-10
0.8675	-161	-31
0.87	-166	-33
0.8725	-142	-41
0.875	-151	-55
0.8775	-130	-56
0.88	-141	-75
0.8825	-120	-74
0.885	-127	-92
0.8875	-105	-89
0.89	-114	-108
0.8925	-89	-105
0.895	-93	-115
0.8975	-76	-126
0.9	-82	-126
0.9025	-67	-145
0.905	-64	-136
0.9075	-58	-146
0.91	-40	-150
0.9125	-39	-143
0.915	-37	-161
0.9175	-12	-149
0.92	-19	-161
0.9225	-13	-177
0.925	-1	-175
0.9275	-3	-178
0.93	-4	-186
0.9325	16	-195
0.935	17	-176
0.9375	15	-177
0.94	18	-195
0.9425	43	-196
0.945	63	-203
0.9475	67	-196
0.95	72	-205
0.9525	79	-204
0.955	93	-216
0.9575	112	-214
0.96	124	-216
0.9625	132	-201
0.965	137	-197
0.9675	146	-195
0.97	145	-198
0.9725	147	-186
0.975	154	-192
0.9775	166	-193
0.98	165	-187
0.9825	172	-183
0.985	184	-191
0.9875	185	-181
0.99	188	-182
0.9925	198	-178
0.995	205	-173
0.9975	215	-168
1	212	-166
1.0025	222	-162
1.005	207	-146
1.0075	220	-140
1.01	214	-115
1.0125	233	-103
1.015	238	-103
1.0175	229	-93
1.02	207	-76
1.0225	214	-53
1.025	219	-54
1.0275	204	-44
1.03	198	-22
1.0325	214	-13
1.035	197	-13
1.0375	195	8
1.04	200	11
1.0425	186	9
1.045	180	33
1.0475	187	34
1.05	150	46
1.0525	161	73
1.055	137	79
1.0575	133	109
1.06	104	107
1.0625	107	141
1.065	71	134
1.0675	79	159
1.07	50	155
1.0725	47	159
1.075	32	188
1.0775	21	176
1.08	18	192
1.0825	4	189
1.085	5	184
1.0875	-17	222
1.09	-43	203
1.0925	-48	206
1.095	-65	229
1.0975	-90	224
1.1	-110	207
1.1025	-112	213
1.105	-120	215
1.1075	-145	228
1.11	-158	216
1.1125	-158	196
1.115	-170	191
1.1175	-166	189
1.12	-172	187
1.1225	-168	192
1.125	-177	185
1.1275	-187	177
1.13	-193	161
1.1325	-191	147
1.135	-207	138
1.1375	-205	124
1.14	-205	106
1.1425	-198	92
1.145	-191	72
1.1475	-186	52
1.15	-181	29
1.1525	-188	22
1.155	-188	10
1.1575	-183	11
1.16	-174	3
1.1625	-160	-11
1.165	-155	-40
1.1675	-149	-51
1.17	-138	-62
1.1725	-112	-82
1.175	-97	-116
1.1775	-84	-122
1.18	-70	-136
1.1825	-41	-149
1.185	-32	-149
1.1875	-13	-169
1.19	-16	-192
1.1925	8	-184
1.195	13	-195
1.1975	24	-193
1.2	52	-214
1.2025	58	-192
1.205	92	-223
1.2075	102	-208
1.21	131	-226
1.2125	149	-207
1.215	146	-211
1.2175	177	-208
1.22	177	-193
1.2225	178	-192
1.225	203	-195
1.2275	199	-174
1.23	200	-178
1.2325	228	-167
1.235	236	-138
1.2375	223	-111
1.24	225	-106
1.2425	227	-83
1.245	226	-65
1.2475	227	-43
1.25	220	-14
1.2525	211	9
1.255	208	19
1.2575	190	37
1.26	165	54
1.2625	158	84
1.265	128	109
1.2675	106	138
1.27	85	161
1.2725	71	179
1.275	49	186
1.2775	29	196
1.28	1	191
1.2825	-14	211
1.285	-40	224
1.2875	-49	230
1.29	-80	223
1.2925	-121	233
1.295	-145	237
1.2975	-149	236
1.3	-169	203
1.3025	-183	217
1.305	-182	209
1.3075	-204	191
1.31	-216	190
1.3125	-198	150
1.315	-223	146
1.3175	-214	119
1.32	-224	87
1.3225	-204	66
1.325	-208	49
1.3275	-181	15
1.33	-199	10
1.3325	-191	-14
1.335	-158	-20
1.3375	-157	-50
1.34	-124	-87
1.3425	-100	-100
1.345	-86	-141
1.3475	-47	-154
1.35	-24	-168
1.3525	-6	-169
1.355	0	-183
1.3575	15	-202
1.36	47	-210
1.3625	77	-210
1.365	102	-212
1.3675	127	-218
1.37	144	-210
1.3725	161	-199
1.375	176	-196
1.3775	202	-201
1.38	209	-194
1.3825	217	-169
1.385	213	-144
1.3875	236	-124
1.39	234	-92
1.3925	242	-64
1.395	223	-49
1.3975	204	-18
1.4	193	8
1.4025	194	37
1.405	174	49
1.4075	155	79
1.41	108	119
1.4125	92	161
1.415	55	160
1.4175	22	190
1.42	14	190
1.4225	-20	205
1.425	-38	222
1.4275	-82	211
1.43	-112	233
1.4325	-147	214
1.435	-152	214
1.4375	-171	196
1.44	-173	183
1.4425	-198	186
1.445	-207	150
1.4475	-195	136
1.45	-215	105
1.4525	-209	65
1.455	-182	38
1.4575	-160	22
1.46	-188	1
1.4625	-153	-23
1.465	-131	-54
1.4675	-111	-80
1.47	-81	-109
1.4725	-56	-128
1.475	-36	-151
1.4775	-12	-160
1.48	7	-188
1.4825	29	-179
1.485	56	-199
1.4875	87	-199
1.49	118	-208
1.4925	142	-193
1.495	156	-174
1.4975	177	-165
1.5	199	-163
1.5025	208	-141
1.505	207	-126
1.5075	215	-99
1.51	207	-61
1.5125	208	-20
1.515	199	-5
1.5175	174	17
1.52	154	55
1.5225	143	82
1.525	89	121
1.5275	69	168
1.53	24	165
1.5325	14	198
1.535	-30	192
1.5375	-44	204
1.54	-104	207
1.5425	-119	210
1.545	-159	206
1.5475	-163	178
1.55	-165	178
1.5525	-185	155
1.555	-195	122
1.5575	-182	100
1.56	-216	71
1.5625	-180	26
1.565	-168	-4
1.5675	-152	-12
1.57	-130	-35
1.5725	-117	-71
1.575	-88	-129
1.5775	-47	-151
1.58	-19	-169
1.5825	15	-187
1.585	42	-203
1.5875	72	-203
1.59	109	-215
1.5925	154	-213
1.595	173	-204
1.5975	191	-193
1.6	188	-181
1.6025	201	-156
1.605	210	-122
1.6075	218	-77
1.61	219	-41
1.6125	211	-18
1.615	185	10
1.6175	164	53
1.62	143	94
1.6225	105	135
1.625	47	167
1.6275	26	193
1.63	-16	195
1.6325	-43	220
1.635	-86	205
1.6375	-144	238
1.64	-164	202
1.6425	-171	204
1.645	-199	170
1.6475	-189	156
1.65	-214	110
1.6525	-199	69
1.655	-198	47
1.6575	-181	-2
1.66	-160	-28
1.6625	-127	-43
1.665	-109	-104
1.6675	-51	-142
1.67	-17	-158
1.6725	5	-169
1.675	30	-196
1.6775	58	-198
1.68	118	-224
1.6825	162	-203
1.685	183	-192
1.6875	205	-178
1.69	205	-156
1.6925	209	-122
1.695	213	-85
1.6975	202	-37
1.7	188	-3
1.7025	181	33
1.705	157	63
1.7075	123	112
1.71	75	156
1.7125	38	168
1.715	-14	191
1.7175	-44	209
1.72	-76	205
1.7225	-127	216
1.725	-161	186
1.7275	-170	184
1.73	-166	144
1.7325	-193	118
1.735	-202	92
1.7375	-174	41
1.74	-168	11
1.7425	-152	-12
1.745	-129	-55
1.7475	-82	-86
1.75	-51	-143
1.7525	-9	-141
1.755	10	-175
1.7575	55	-173
1.76	73	-189
1.7625	137	-186
1.765	145	-181
1.7675	173	-164
1.77	183	-144
1.7725	183	-120
1.775	211	-77
1.7775	183	-27
1.78	157	-3
1.7825	168	28
1.785	132	73
1.7875	78	126
1.79	34	149
1.7925	0	156
1.795	-28	183
1.7975	-61	183
1.8	-114	195
1.8025	-131	182
1.805	-145	166
1.8075	-167	151
1.81	-167	111
1.8125	-179	76
1.815	-162	36
1.8175	-143	-1
1.82	-132	-33
1.8225	-91	-79
1.825	-55	-132
1.8275	-15	-154
1.83	5	-174
1.8325	40	-180
1.835	71	-171
1.8375	132	-179
1.84	160	-170
1.8425	183	-170
1.845	195	-158
1.8475	193	-101
1.85	219	-61
1.8525	200	-26
1.855	167	11
1.8575	144	60
1.86	114	103
1.8625	51	147
1.865	15	178
1.8675	-18	190
1.87	-73	201
1.8725	-113	202
1.875	-157	193
1.8775	-158	165
1.88	-192	154
1.8825	-181	103
1.885	-201	68
1.8875	-161	17
1.89	-147	-7
1.8925	-125	-51
1.895	-76	-88
1.8975	-44	-144
1.9	2	-163
1.9025	28	-171
1.905	61	-191
1.9075	121	-176
1.91	144	-185
1.9125	182	-177
1.915	199	-144
1.9175	189	-104
1.92	209	-74
1.9225	195	-13
1.925	158	27
1.9275	140	51
1.93	101	101
1.9325	56	160
1.935	9	178
1.9375	-36	194
1.94	-85	188
1.9425	-133	182
1.945	-159	168
1.9475	-170	151
1.95	-165	110
1.9525	-170	74
1.955	-162	40
1.9575	-131	1
1.96	-120	-28
1.9625	-79	-65
1.965	-46	-120
1.9675	-3	-121
1.97	23	-156
1.9725	52	-145
1.975	94	-164
1.9775	130	-155
1.98	152	-148
1.9825	168	-119
1.985	164	-86
1.9875	178	-45
1.99	164	-4
1.9925	156	32
1.995	130	65
1.9975	92	124
2	42	146
2.0025	-6	163
2.005	-50	167
2.0075	-98	189
2.01	-143	187
2.0125	-135	162
2.015	-160	129
2.0175	-169	88
2.02	-178	53
2.0225	-141	22
2.025	-127	-13
2.0275	-94	-58
2.03	-71	-114
2.0325	-26	-135
2.035	18	-142
2.0375	57	-169
2.04	92	-183
2.0425	134	-190
2.045	151	-156
2.0475	190	-140
2.05	201	-124
2.0525	198	-75
2.055	174	-19
2.0575	167	29
2.06	142	47
2.0625	82	103
2.065	33	155
2.0675	6	177
2.07	-46	178
2.0725	-100	197
2.075	-132	191
2.0775	-153	155
2.08	-176	145
2.0825	-162	96
2.085	-181	47
2.0875	-151	25
2.09	-133	-27
2.0925	-109	-62
2.095	-69	-104
2.0975	-9	-138
2.1	10	-164
2.1025	46	-168
2.105	101	-173
2.1075	149	-182
2.11	151	-157
2.1125	187	-133
2.115	192	-115
2.1175	190	-66
2.12	177	-10
2.1225	164	20
2.125	117	51
2.1275	75	126
2.13	41	150
2.1325	-16	163
2.135	-46	184
2.1375	-88	176
2.14	-137	160
2.1425	-135	154
2.145	-160	124
2.1475	-170	88
2.15	-160	52
2.1525	-126	-3
2.155	-126	-26
2.1575	-84	-51
2.16	-42	-113
2.1625	-18	-133
2.165	15	-140
2.1675	61	-148
2.17	95	-163
2.1725	121	-160
2.175	134	-131
2.1775	173	-118
2.18	175	-97
2.1825	175	-56
2.185	148	-17
2.1875	134	34
2.19	115	63
2.1925	80	110
2.195	29	132
2.1975	-16	159
2.2	-53	173
2.2025	-83	175
2.205	-118	156
2.2075	-139	134
2.21	-162	121
2.2125	-157	90
2.215	-151	53
2.2175	-116	6
2.22	-118	-30
2.2225	-81	-55
2.225	-53	-99
2.2275	-19	-132
2.23	8	-147
2.2325	43	-170
2.235	79	-174
2.2375	123	-174
2.24	140	-162
2.2425	167	-148
2.245	178	-124
2.2475	187	-76
2.25	181	-36
2.2525	160	7
2.255	144	39
2.2575	106	95
2.26	55	146
2.2625	18	163
2.265	-32	183
2.2675	-71	180
2.27	-123	170
2.2725	-140	155
2.275	-150	137
2.2775	-159	126
2.28	-173	88
2.2825	-168	44
2.285	-150	-6
2.2875	-128	-24
2.29	-106	-58
2.2925	-63	-118
2.295	-11	-138
2.2975	10	-142
2.3	41	-172
2.3025	85	-157
2.305	123	-191
2.3075	163	-161
2.31	167	-165
2.3125	191	-118
2.315	179	-95
2.3175	190	-35
2.32	159	-12
2.3225	146	36
2.325	125	53
2.3275	77	111
2.33	37	152
2.3325	9	147
2.335	-40	173
2.3375	-68	179
2.34	-115	183
2.3425	-138	153
2.345	-156	147
2.3475	-159	129
2.35	-153	86
2.3525	-152	44
2.355	-136	2
2.3575	-135	-20
2.36	-113	-50
2.3625	-78	-87
2.365	-42	-123
2.3675	-12	-131
2.37	21	-155
2.3725	56	-155
2.375	87	-150
2.3775	119	-149
2.38	124	-139
2.3825	147	-145
2.385	174	-123
2.3875	164	-77
2.39	167	-64
2.3925	166	-12
2.395	138	17
2.3975	140	34
2.4	92	77
2.4025	71	109
2.405	28	138
2.4075	-1	148
2.41	-37	163
2.4125	-59	161
2.415	-117	170
2.4175	-119	171
2.42	-137	146
2.4225	-164	128
2.425	-156	105
2.4275	-147	78
2.43	-142	42
2.4325	-117	0
2.435	-122	-20
2.4375	-102	-40
2.44	-81	-74
2.4425	-41	-104
2.445	-12	-121
2.4475	15	-122
2.45	19	-139
2.4525	45	-148
2.455	81	-162
2.4575	120	-152
2.46	122	-150
2.4625	154	-151
2.465	148	-121
2.4675	158	-108
2.47	159	-74
2.4725	184	-63
2.475	149	-12
2.4775	165	14
2.48	141	18
2.4825	113	58
2.485	93	91
2.4875	70	128
2.49	30	123
2.4925	3	143
2.495	-21	147
2.4975	-49	154
2.5	-85	156
2.5025	-114	160
2.505	-128	148
2.5075	-127	143
2.51	-135	137
2.5125	-148	119
2.515	-153	82
2.5175	-151	70
2.52	-154	47
2.5225	-133	10
2.525	-142	6
2.5275	-119	-23
2.53	-115	-38
2.5325	-78	-56
2.535	-55	-99
2.5375	-41	-113
2.54	-19	-116
2.5425	-3	-127
2.545	16	-127
2.5475	40	-135
2.55	50	-137
2.5525	77	-153
2.555	98	-167
2.5575	123	-157
2.56	135	-145
2.5625	147	-136
2.565	141	-142
2.5675	163	-107
2.57	146	-100
2.5725	171	-73
2.575	155	-66
2.5775	145	-21
2.58	154	-20
2.5825	134	0
2.585	125	16
2.5875	118	40
2.59	109	58
2.5925	96	85
2.595	64	101
2.5975	43	118
2.6	19	120
2.6025	12	130
2.605	14	134
2.6075	-9	154
2.61	-38	139
2.6125	-42	161
2.615	-76	144
2.6175	-79	165
2.62	-99	146
2.6225	-102	138
2.625	-109	145
2.6275	-107	131
2.63	-109	112
2.6325	-123	111
2.635	-129	101
2.6375	-126	90
2.64	-131	87
2.6425	-143	81
2.645	-140	50
2.6475	-126	39
2.65	-132	36
2.6525	-121	16
2.655	-126	18
2.6575	-105	-1
2.66	-127	-7
2.6625	-105	1
2.665	-97	-10
2.6675	-84	-29
2.67	-74	-41
2.6725	-67	-52
2.675	-62	-55
2.6775	-48	-58
2.68	-57	-72
2.6825	-48	-89
2.685	-24	-84
2.6875	-24	-81
2.69	-9	-104
2.6925	-16	-94
2.695	-1	-101
2.6975	3	-105
2.7	-8	-112
2.7025	0	-104
2.705	1	-101
2.7075	5	-103
2.71	6	-111
2.7125	12	-113
2.715	27	-130
2.7175	38	-114
2.72	28	-118
2.7225	55	-133
2.725	47	-123
2.7275	66	-126
2.73	50	-133
2.7325	60	-118
2.735	79	-129
2.7375	84	-128
2.74	81	-130
2.7425	91	-133
2.745	91	-133
2.7475	89	-131
2.75	84	-143
2.7525	90	-134
2.755	85	-127
2.7575	81	-119
2.76	82	-121
2.7625	89	-117
2.765	84	-124
2.7675	96	-136
2.77	72	-115
2.7725	75	-114
2.775	61	-98
2.7775	50	-78
2.78	31	-56
2.7825	20	-30
2.785	1	-8
2.7875	-16	27
2.79	-56	71
2.7925	-92	130
2.795	-98	126
2.7975	-126	178
2.8	-116	162
2.8025	-93	144
2.805	-93	143
2.8075	-79	154
2.81	-89	150
2.8125	-77	146
2.815	-72	164
2.8175	-73	154
2.82	-66	162
2.8225	-49	153
2.825	-61	157
2.8275	-47	158
2.83	-46	165
2.8325	-28	166
2.835	-19	161
2.8375	-18	153
2.84	-17	142
2.8425	-8	142
2.845	8	150
2.8475	2	153
2.85	13	122
2.8525	15	139
2.855	36	139
2.8575	52	116
2.86	56	102
2.8625	71	91
2.865	85	81
2.8675	99	63
2.87	109	47
2.8725	130	42
2.875	140	40
2.8775	136	17
2.88	143	19
2.8825	153	1
2.885	146	-8
2.8875	169	-20
2.89	174	-50
2.8925	180	-72
2.895	176	-90
2.8975	188	-104
2.9	178	-111
2.9025	155	-120
2.905	166	-153
2.9075	159	-133
2.91	142	-159
2.9125	147	-158
2.915	133	-171
2.9175	106	-182
2.92	80	-181
2.9225	61	-173
2.925	35	-170
2.9275	21	-163
2.93	14	-155
2.9325	1	-127
2.935	-32	-132
2.9375	-36	-96
2.94	-82	-98
2.9425	-89	-54
2.945	-106	-46
2.9475	-136	-30
2.95	-144	-14
2.9525	-145	0
2.955	-165	26
2.9575	-156	53
2.96	-164	79
2.9625	-168	118
2.965	-177	127
2.9675	-142	152
2.97	-153	150
2.9725	-143	178
2.975	-111	178
2.9775	-85	177
2.98	-68	182
2.9825	-36	181
2.985	2	160
2.9875	33	152
2.99	55	145
2.9925	85	107
2.995	141	66
2.9975	155	40
3	167	15
3.0025	181	-29
3.005	179	-64
3.0075	175	-99
3.01	173	-135
3.0125	160	-150
3.015	153	-158
3.0175	134	-151
3.02	88	-165
3.0225	65	-175
3.025	25	-155
3.0275	7	-147
3.03	-38	-123
3.0325	-58	-86
3.035	-100	-63
3.0375	-130	-30
3.04	-142	-7
3.0425	-154	32
3.045	-162	61
3.0475	-164	117
3.05	-184	155
3.0525	-152	154
3.055	-130	178
3.0575	-112	178
3.06	-58	190
3.0625	-9	170
3.065	16	143
3.0675	47	123
3.07	94	88
3.0725	137	41
3.075	151	-3
3.0775	179	-40
3.08	187	-76
3.0825	179	-131
3.085	171	-152
3.0875	133	-165
3.09	107	-163
3.0925	63	-177
3.095	10	-156
3.0975	-24	-131
3.1	-70	-95
3.1025	-119	-45
3.105	-147	-19
3.1075	-150	22
3.11	-154	55
3.1125	-161	120
3.115	-168	148
3.1175	-123	155
3.12	-124	188
3.1225	-52	184
3.125	-20	170
3.1275	31	159
3.13	89	114
3.1325	161	50
3.135	184	-3
3.1375	200	-40
3.14	199	-101
3.1425	179	-143
3.145	156	-173
3.1475	130	-175
3.15	53	-206
3.1525	13	-151
3.155	-34	-137
3.1575	-99	-73
3.16	-138	-18
3.1625	-148	25
3.165	-161	56
3.1675	-170	119
3.17	-157	146
3.1725	-122	164
3.175	-83	180
3.1775	-18	200
3.18	23	173
3.1825	76	121
3.185	159	45
3.1875	174	3
3.19	194	-58
3.1925	189	-135
3.195	157	-150
3.1975	134	-153
3.2	78	-180
3.2025	27	-169
3.205	-23	-130
3.2075	-95	-88
3.21	-150	-24
3.2125	-168	39
3.215	-176	93
3.2175	-189	163
3.22	-149	163
3.2225	-101	190
3.225	-46	189
3.2275	30	159
3.23	60	111
3.2325	157	57
3.235	171	-15
3.2375	178	-63
3.24	196	-137
3.2425	162	-153
3.245	112	-167
3.2475	54	-188
3.25	-6	-137
3.2525	-60	-85
3.255	-136	-22
3.2575	-157	30
3.26	-172	66
3.2625	-172	141
3.265	-137	173
3.2675	-107	193
3.27	-39	192
3.2725	40	163
3.275	96	105
3.2775	184	30
3.28	179	-40
3.2825	197	-107
3.285	192	-164
3.2875	144	-176
3.29	57	-195
3.2925	-8	-162
3.295	-62	-112
3.2975	-152	-33
3.3	-178	22
3.3025	-184	80
3.305	-200	162
3.3075	-153	173
3.31	-101	183
3.3125	-15	193
3.315	48	154
3.3175	139	96
3.32	183	9
3.3225	198	-61
3.325	212	-144
3.3275	159	-172
3.33	103	-173
3.3325	29	-192
3.335	-34	-126
3.3375	-103	-76
3.34	-177	-1
3.3425	-158	59
3.345	-194	131
3.3475	-154	177
3.35	-103	183
3.3525	-36	189
3.355	25	152
3.3575	113	99
3.36	180	6
3.3625	184	-53
3.365	189	-145
3.3675	151	-167
3.37	91	-177
3.3725	23	-172
3.375	-37	-121
3.3775	-118	-54
3.38	-164	10
3.3825	-158	59
3.385	-191	154
3.3875	-152	183
3.39	-104	198
3.3925	-20	208
3.395	40	146
3.3975	145	79
3.4	183	-4
3.4025	188	-83
3.405	210	-178
3.4075	157	-169
3.41	70	-191
3.4125	-5	-167
3.415	-63	-114
3.4175	-155	-37
3.42	-170	34
3.4225	-197	115
3.425	-193	174
3.4275	-125	178
3.43	-53	205
3.4325	28	184
3.435	84	123
3.4375	183	33
3.44	196	-47
3.4425	222	-134
3.445	176	-176
3.4475	112	-191
3.45	40	-205
3.4525	-29	-132
3.455	-123	-72
3.4575	-179	-4
3.46	-170	61
3.4625	-192	164
3.465	-164	190
3.4675	-104	197
3.47	-24	192
3.4725	54	137
3.475	148	63
3.4775	197	0
3.48	190	-71
3.4825	200	-158
3.485	136	-171
3.4875	72	-199
3.49	-7	-172
3.4925	-54	-118
3.495	-147	-41
3.4975	-163	22
3.5	-181	87
3.5025	-193	170
3.505	-146	178
3.5075	-76	224
3.51	5	197
3.5125	85	141
3.515	190	39
3.5175	196	-29
3.52	203	-117
3.5225	205	-177
3.525	141	-175
3.5275	67	-215
3.53	-19	-169
3.5325	-87	-104
3.535	-170	-31
3.5375	-181	34
3.54	-201	121
3.5425	-204	191
3.545	-139	200
3.5475	-75	231
3.55	6	183
3.5525	83	148
3.555	177	58
3.5575	198	-24
3.56	228	-114
3.5625	230	-189
3.565	161	-188
3.5675	83	-212
3.57	-1	-185
3.5725	-57	-134
3.575	-157	-61
3.5775	-180	12
3.58	-201	77
3.5825	-207	177
3.585	-168	189
3.5875	-128	206
3.59	-33	229
3.5925	23	164
3.595	108	126
3.5975	181	32
3.6	201	-23
3.6025	205	-104
3.605	203	-186
3.6075	156	-169
3.61	86	-195
3.6125	13	-174
3.615	-43	-132
3.6175	-131	-69
3.62	-183	-3
3.6225	-182	56
3.625	-201	118
3.6275	-198	180
3.63	-149	202
3.6325	-104	216
3.635	-12	214
3.6375	35	165
3.64	125	105
3.6425	206	34
3.645	210	-21
3.6475	226	-104
3.65	218	-182
3.6525	172	-192
3.655	117	-210
3.6575	53	-209
3.66	-5	-170
3.6625	-77	-136
3.665	-167	-49
3.6675	-179	-3
3.67	-199	60
3.6725	-222	133
3.675	-210	180
3.6775	-161	198
3.68	-123	220
3.6825	-43	227
3.685	10	188
3.6875	62	163
3.69	158	94
3.6925	189	19
3.695	211	-24
3.6975	228	-110
3.7	230	-179
3.7025	191	-183
3.705	148	-201
3.7075	86	-215
3.71	24	-196
3.7125	-22	-156
3.715	-66	-122
3.7175	-133	-69
3.72	-182	-9
3.7225	-177	25
3.725	-196	84
3.7275	-201	151
3.73	-204	189
3.7325	-168	206
3.735	-139	227
