#1
double n1(29640,6)   # comment line
0.131	0	0.00015	0	0	-0.41377
0.132	0	0.00015	0	0	-0.42147
0.133	0	0.00015	0	0	-0.44151
0.134	0	0.00015	0	0	-0.42301
0.135	0	0.00015	0	0	-0.42687
0.136	0	0.00015	0	0	-0.44305
0.137	0	0.00015	0	0	-0.43611
0.138	0	0.00015	0	0	-0.41762
0.139	0	0.00015	0	0	-0.43997
0.14	0	0.00015	0	0	-0.44767
0.141	0	0.00015	0	0	-0.42301
0.142	0	0.00015	0	0	-0.43303
0.143	0	0.00015	0	0	-0.45306
0.144	0	0.00015	0	0	-0.42533
0.145	0	0.00015	0	0	-0.42147
0.146	0	0.00015	0	0	-0.43765
0.147	0	0.00015	0	0	-0.43534
0.148	0	0.00015	0	0	-0.42147
0.149	0	0.00015	0	0	-0.44151
0.15	0	0.00015	0	0	-0.46
0.151	0	0.00015	0	0	-0.41685
0.152	0	0.00015	0	9.375	-0.42995
0.153	0	0.00031	0	-9.375	-0.44998
0.154	0	0.00015	0	0	-0.42687
0.155	0	0.00015	0	0	-0.43226
0.156	0	0.00015	0	0	-0.44382
0.157	0	0.00015	0	0	-0.44074
0.158	0	0.00015	0	0	-0.41839
0.159	0	0.00015	0	0	-0.43611
0.16	0	0.00015	0	0	-0.44998
0.161	0	0.00015	0	0	-0.41916
0.162	0	0.00015	0	0	-0.4338
0.163	0	0.00015	0	0	-0.46385
0.164	0	0.00015	0	0	-0.4261
0.165	0	0.00015	0	0	-0.41916
0.166	0	0.00015	0	0	-0.44305
0.167	0	0.00015	0	0	-0.43919
0.168	0	0.00015	0	0	-0.42301
0.169	0	0.00015	0	0	-0.44536
0.17	0	0.00015	0	0	-0.46231
0.171	0	0.00015	0	0	-0.41916
0.172	0	0.00015	0	0	-0.42841
0.173	0	0.00015	0	0	-0.44536
0.174	0	0.00015	0	0	-0.43303
0.175	0	0.00015	0	0	-0.4261
0.176	0	0.00015	0	0	-0.44767
0.177	0	0.00015	0	0	-0.43919
0.178	0	0.00015	0	0	-0.42301
0.179	0	0.00015	0	9.375	-0.44382
0.18	0	0.00031	0	-9.375	-0.45846
0.181	0	0.00015	0	0	-0.42687
0.182	0	0.00015	0	0	-0.43765
0.183	0	0.00015	0	0	-0.45306
0.184	0	0.00015	0	0	-0.42841
0.185	0	0.00015	0	0	-0.42841
0.186	0	0.00015	0	0	-0.44151
0.187	0	0.00015	0	0	-0.45229
0.188	0	0.00015	0	0	-0.42687
0.189	0	0.00015	0	0	-0.44844
0.19	0	0.00015	0	0	-0.46308
0.191	0	0.00015	0	0	-0.4207
0.192	0	0.00015	0	0	-0.43457
0.193	0	0.00015	0	0	-0.44536
0.194	0	0.00015	0	0	-0.4261
0.195	0	0.00015	0	0	-0.42841
0.196	0	0.00015	0	0	-0.45152
0.197	0	0.00015	0	0	-0.44844
0.198	0	0.00015	0	0	-0.42533
0.199	0	0.00015	0	0	-0.44536
0.2	0	0.00015	0	0	-0.44921
0.201	0	0.00015	0	0	-0.4261
0.202	0	0.00015	0	0	-0.43765
0.203	0	0.00015	0	0	-0.45692
0.204	0	0.00015	0	0	-0.43457
0.205	0	0.00015	0	0	-0.43611
0.206	0	0.00015	0	0	-0.43688
0.207	0	0.00015	0	0	-0.43997
0.208	0	0.00015	0	0	-0.42378
0.209	0	0.00015	0	0	-0.44228
0.21	0	0.00015	0	0	-0.46231
0.211	0	0.00015	0	0	-0.41916
0.212	0	0.00015	0	0	-0.43765
0.213	0	0.00015	0	0	-0.44228
0.214	0	0.00015	0	0	-0.43688
0.215	0	0.00015	0	0	-0.4261
0.216	0	0.00015	0	0	-0.45075
0.217	0	0.00015	0	0	-0.44305
0.218	0	0.00015	0	0	-0.42301
0.219	0	0.00015	0	0	-0.43688
0.22	0	0.00015	0	0	-0.45306
0.221	0	0.00015	0	0	-0.42224
0.222	0	0.00015	0	9.375	-0.44228
0.223	0	0.00031	0	-9.375	-0.4546
0.224	0	0.00015	0	0	-0.43226
0.225	0	0.00015	0	0	-0.4261
0.226	0	0.00015	0	0	-0.43997
0.227	0	0.00015	0	0	-0.44305
0.228	0	0.00015	0	0	-0.42918
0.229	0	0.00015	0	0	-0.44767
0.23	0	0.00015	0	0	-0.46
0.231	0	0.00015	0	0	-0.42301
0.232	0	0.00015	0	0	-0.43226
0.233	0	0.00015	0	0	-0.45229
0.234	0	0.00015	0	0	-0.4338
0.235	0	0.00015	0	0	-0.43149
0.236	0	0.00015	0	0	-0.45306
0.237	0	0.00015	0	0	-0.44305
0.238	0	0.00015	0	0	-0.4207
0.239	0	0.00015	0	0	-0.43611
0.24	0	0.00015	0	0	-0.45923
0.241	0	0.00015	0	0	-0.42301
0.242	0	0.00015	0	0	-0.44305
0.243	0	0.00015	0	0	-0.45923
0.244	0	0.00015	0	0	-0.43303
0.245	0	0.00015	0	0	-0.42687
0.246	0	0.00015	0	0	-0.44228
0.247	0	0.00015	0	0	-0.44536
0.248	0	0.00015	0	0	-0.42687
0.249	0	0.00015	0	0	-0.44921
0.25	0	0.00015	0	0	-0.46
0.251	0	0.00015	0	0	-0.413
0.252	0	0.00015	0	9.375	-0.43457
0.253	0	0.00031	0	-9.375	-0.45229
0.254	0	0.00015	0	0	-0.43842
0.255	0	0.00015	0	0	-0.43688
0.256	0	0.00015	0	0	-0.45306
0.257	0	0.00015	0	0	-0.44536
0.258	0	0.00015	0	0	-0.42455
0.259	0	0.00015	0	0	-0.43919
0.26	0	0.00015	0	0	-0.46
0.261	0	0.00015	0	0	-0.42687
0.262	0	0.00015	0	0	-0.45075
0.263	0	0.00015	0	0	-0.45383
0.264	0	0.00015	0	0	-0.43611
0.265	0	0.00015	0	0	-0.42687
0.266	0	0.00015	0	0	-0.44228
0.267	0	0.00015	0	0	-0.44459
0.268	0	0.00015	0	0	-0.42687
0.269	0	0.00015	0	0	-0.43688
0.27	0	0.00015	0	0	-0.46385
0.271	0	0.00015	0	0	-0.41916
0.272	0	0.00015	0	0	-0.43149
0.273	0	0.00015	0	0	-0.45152
0.274	0	0.00015	0	0	-0.43919
0.275	0	0.00015	0	0	-0.43765
0.276	0	0.00015	0	0	-0.45229
0.277	0	0.00015	0	0	-0.44536
0.278	0	0.00015	0	0	-0.42378
0.279	0	0.00015	0	0	-0.44151
0.28	0	0.00015	0	0	-0.45538
0.281	0	0.00015	0	0	-0.42764
0.282	0	0.00015	0	0	-0.44074
0.283	0	0.00015	0	0	-0.4546
0.284	0	0.00015	0	0	-0.43534
0.285	0	0.00015	0	0	-0.4261
0.286	0	0.00015	0	0	-0.44305
0.287	0	0.00015	0	0	-0.44767
0.288	0	0.00015	0	0	-0.42533
0.289	0	0.00015	0	0	-0.44151
0.29	0	0.00015	0	0	-0.46539
0.291	0	0.00015	0	0	-0.41993
