#1
double n1(2049,5)   # comment line
0.041125	721	-534	405	528		
0.04125	725	-519	405	528		
0.041375	728	-504	407	526		
0.0415	733	-489	407	527		
0.041625	735	-474	410	526		
0.04175	739	-460	410	527		
0.041875	742	-445	413	527		
0.042	744	-431	413	528		
0.042125	744	-414	413	527		
0.04225	744	-400	417	526		
0.042375	746	-386	417	527		
0.0425	746	-369	419	527		
0.042625	745	-354	420	527		
0.04275	745	-338	424	527		
0.042875	742	-323	422	526		
0.043	739	-305	425	524		
0.043125	736	-290	425	524		
0.04325	733	-274	426	523		
0.043375	731	-260	429	523		
0.0435	729	-244	428	524		
0.043625	725	-228	430	524		
0.04375	723	-212	431	525		
0.043875	719	-196	433	526		
0.044	716	-179	434	527		
0.044125	711	-163	437	526		
0.04425	705	-146	436	526		
0.044375	699	-129	439	526		
0.0445	692	-112	439	525		
0.044625	684	-96	441	523		
0.04475	677	-81	440	523		
0.044875	671	-65	443	523		
0.045	666	-50	445	525		
0.045125	660	-35	444	525		
0.04525	654	-19	447	526		
0.045375	651	-3	447	530		
0.0455	645	8	448	530		
0.045625	643	12	449	530		
0.04575	637	18	451	526		
0.045875	630	28	452	525		
0.046	620	43	455	523		
0.046125	608	62	454	523		
0.04625	595	82	456	521		
0.046375	582	103	457	521		
0.0465	569	123	459	521		
0.046625	556	145	460	522		
0.04675	539	169	460	523		
0.046875	520	193	462	521		
0.047	504	221	464	526		
0.047125	487	244	464	526		
0.04725	472	265	466	528		
0.047375	454	285	467	527		
0.0475	436	306	468	527		
0.047625	420	323	470	526		
0.04775	400	344	471	526		
0.047875	382	363	471	527		
0.048	364	383	473	528		
0.048125	346	403	475	530		
0.04825	328	423	477	532		
0.048375	309	440	478	532		
0.0485	290	458	479	533		
0.048625	271	474	481	532		
0.04875	252	489	482	532		
0.048875	233	505	484	533		
0.049	214	518	485	532		
0.049125	195	533	486	532		
0.04925	176	546	488	531		
0.049375	159	559	487	533		
0.0495	141	572	489	533		
0.049625	120	587	493	534		
0.04975	100	601	492	535		
0.049875	81	612	495	535		
0.05	62	624	496	535		
0.050125	45	633	497	535		
0.05025	27	640	499	533		
0.050375	17	649	498	536		
0.0505	9	658	500	540		
0.050625	-1	664	500	542		
0.05075	-16	672	503	542		
0.050875	-32	678	504	540		
0.051	-46	683	504	540		
0.051125	-62	689	506	538		
0.05125	-81	695	507	537		
0.051375	-102	701	506	535		
0.0515	-123	708	511	535		
0.051625	-146	717	510	535		
0.05175	-170	723	511	534		
0.051875	-196	731	513	535		
0.052	-221	739	515	536		
0.052125	-245	746	513	537		
0.05225	-271	751	516	538		
0.052375	-295	759	516	540		
0.0525	-320	765	518	543		
0.052625	-345	772	519	545		
0.05275	-370	778	521	549		
0.052875	-394	783	522	552		
0.053	-417	785	524	555		
0.053125	-438	786	526	555		
0.05325	-458	785	524	557		
0.053375	-477	784	527	557		
0.0535	-498	785	529	560		
0.053625	-516	784	530	562		
0.05375	-535	782	532	564		
0.053875	-552	779	533	565		
0.054	-569	774	535	566		
0.054125	-583	769	535	566		
0.05425	-599	762	536	565		
0.054375	-614	756	539	567		
0.0545	-629	750	540	568		
0.054625	-644	742	543	569		
0.05475	-655	733	544	567		
0.054875	-666	721	543	566		
0.055	-677	710	544	565		
0.055125	-688	703	546	567		
0.05525	-700	695	549	569		
0.055375	-707	687	551	568		
0.0555	-711	678	550	567		
0.055625	-713	668	551	564		
0.05575	-719	659	554	563		
0.055875	-726	647	555	562		
0.056	-733	632	556	561		
0.056125	-738	617	558	559		
0.05625	-746	601	557	558		
0.056375	-752	582	558	557		
0.0565	-760	563	559	557		
0.056625	-770	545	559	559		
0.05675	-778	526	563	560		
0.056875	-786	505	562	562		
0.057	-792	483	566	563		
0.057125	-796	461	565	564		
0.05725	-797	436	566	563		
0.057375	-800	413	568	564		
0.0575	-804	391	568	567		
0.057625	-805	367	569	568		
0.05775	-807	345	572	571		
0.057875	-809	322	571	574		
0.058	-809	300	575	576		
0.058125	-809	277	575	579		
0.05825	-806	254	575	580		
0.058375	-803	231	582	583		
0.0585	-801	204	578	586		
0.058625	-792	179	582	585		
0.05875	-787	154	582	587		
0.058875	-779	131	584	587		
0.059	-772	108	588	588		
0.059125	-764	84	585	590		
0.05925	-752	60	587	588		
0.059375	-745	40	590	591		
0.0595	-737	22	591	591		
0.059625	-726	11	594	586		
0.05975	-716	-1	593	584		
0.059875	-705	-24	595	584		
0.06	-697	-40	597	584		
0.060125	-686	-57	597	583		
0.06025	-671	-77	599	580		
0.060375	-656	-99	601	579		
0.0605	-640	-123	601	577		
0.060625	-619	-149	602	574		
0.06075	-598	-176	607	572		
0.060875	-576	-204	603	570		
0.061	-551	-232	607	567		
0.061125	-528	-261	605	567		
0.06125	-503	-290	608	566		
0.061375	-480	-319	608	567		
0.0615	-457	-349	609	570		
0.061625	-432	-378	610	571		
0.06175	-408	-405	612	574		
0.061875	-385	-432	614	576		
0.062	-358	-459	616	577		
0.062125	-333	-483	614	579		
0.06225	-307	-506	616	579		
0.062375	-282	-531	617	581		
0.0625	-258	-555	618	585		
0.062625	-233	-578	620	588		
0.06275	-208	-600	623	591		
0.062875	-182	-621	622	593		
0.063	-156	-639	624	594		
0.063125	-131	-658	625	596		
0.06325	-106	-675	625	597		
0.063375	-82	-692	627	600		
0.0635	-57	-709	630	602		
0.063625	-35	-723	632	604		
0.06375	-12	-734	632	603		
0.063875	7	-740	635	600		
0.064	14	-746	636	601		
0.064125	24	-751	638	602		
0.06425	43	-757	639	599		
0.064375	67	-762	640	594		
0.0645	93	-767	642	589		
0.064625	121	-774	643	586		
0.06475	153	-780	645	582		
0.064875	180	-785	647	579		
0.065	209	-788	645	575		
0.065125	241	-792	646	572		
0.06525	270	-798	649	572		
0.065375	301	-805	650	574		
0.0655	333	-808	651	573		
0.065625	365	-810	653	572		
0.06575	396	-811	652	572		
0.065875	425	-811	657	572		
0.066	454	-810	654	573		
0.066125	480	-806	656	572		
0.06625	507	-804	658	574		
0.066375	532	-801	658	576		
0.0665	556	-800	658	579		
0.066625	579	-797	660	581		
0.06675	603	-794	663	585		
0.066875	625	-789	661	588		
0.067	643	-781	665	588		
0.067125	664	-774	666	591		
0.06725	680	-764	666	591		
0.067375	695	-753	668	592		
0.0675	708	-745	669	593		
0.067625	719	-737	671	593		
0.06775	729	-728	670	593		
0.067875	735	-719	674	592		
0.068	744	-707	675	591		
0.068125	751	-690	674	588		
0.06825	759	-671	677	586		
0.068375	768	-650	679	583		
0.0685	776	-628	680	581		
0.068625	784	-602	680	579		
0.06875	790	-576	684	576		
0.068875	797	-549	682	576		
0.069	802	-521	685	574		
0.069125	810	-492	687	576		
0.06925	812	-463	689	576		
0.069375	815	-433	689	576		
0.0695	815	-403	688	576		
0.069625	817	-372	692	578		
0.06975	818	-343	695	581		
0.069875	815	-313	694	581		
0.07	809	-282	694	580		
0.070125	805	-252	697	581		
0.07025	799	-223	700	583		
0.070375	791	-192	699	583		
0.0705	782	-162	701	583		
0.070625	772	-132	702	583		
0.07075	761	-104	704	583		
0.070875	750	-75	703	584		
0.071	737	-48	707	583		
0.071125	726	-22	706	584		
0.07125	715	3	708	585		
0.071375	705	15	709	581		
0.0715	694	26	710	577		
0.071625	680	47	713	574		
0.07175	663	73	714	573		
0.071875	641	103	714	569		
0.072	617	132	715	564		
0.072125	591	170	716	564		
0.07225	566	208	717	566		
0.072375	538	242	717	564		
0.0725	511	277	721	565		
0.072625	479	312	719	563		
0.07275	448	347	722	564		
0.072875	419	384	723	568		
0.073	387	420	724	570		
0.073125	354	455	724	573		
0.07325	320	488	726	574		
0.073375	290	521	729	580		
0.0735	257	549	727	581		
0.073625	227	578	731	586		
0.07375	194	606	732	589		
0.073875	165	631	735	593		
0.074	133	653	734	593		
0.074125	99	672	736	592		
0.07425	70	692	738	593		
0.074375	42	709	740	595		
0.0745	18	724	742	598		
0.074625	4	735	740	601		
0.07475	-18	743	745	599		
0.074875	-43	750	744	596		
0.075	-65	756	749	592		
0.075125	-91	764	750	589		
0.07525	-119	768	748	584		
0.075375	-150	773	751	579		
0.0755	-183	782	751	578		
0.075625	-218	790	754	576		
0.07575	-256	799	756	576		
0.075875	-292	804	755	575		
0.076	-328	807	756	574		
0.076125	-364	812	757	574		
0.07625	-400	816	759	576		
0.076375	-436	819	760	579		
0.0765	-470	820	759	581		
0.076625	-503	819	760	583		
0.07675	-538	819	762	587		
0.076875	-569	819	764	591		
0.077	-598	815	766	595		
0.077125	-626	808	767	597		
0.07725	-649	798	764	598		
0.077375	-672	787	766	599		
0.0775	-697	780	769	603		
0.077625	-719	772	771	608		
0.07775	-740	760	773	610		
0.077875	-756	747	773	612		
0.078	-766	735	772	612		
0.078125	-776	725	776	612		
0.07825	-787	714	776	614		
0.078375	-797	697	780	612		
0.0785	-807	678	781	612		
0.078625	-815	653	780	609		
0.07875	-821	625	780	605		
0.078875	-831	598	785	605		
0.079	-840	569	784	605		
0.079125	-847	535	787	605		
0.07925	-852	502	787	605		
0.079375	-857	468	789	605		
0.0795	-861	429	788	607		
0.079625	-863	394	793	609		
0.07975	-866	359	792	614		
0.079875	-864	322	795	615		
0.08	-862	284	796	619		
0.080125	-856	248	799	620		
0.08025	-847	210	797	621		
0.080375	-837	170	799	623		
0.0805	-829	135	800	626		
0.080625	-818	101	801	628		
0.08075	-807	67	803	630		
0.080875	-794	36	806	632		
0.081	-778	16	807	627		
0.081125	-762	-6	806	623		
0.08125	-748	-35	806	624		
0.081375	-734	-57	809	622		
0.0815	-720	-84	811	624		
0.081625	-701	-116	812	623		
0.08175	-674	-150	814	619		
0.081875	-647	-187	815	617		
0.082	-615	-224	814	612		
0.082125	-583	-263	815	610		
0.08225	-552	-304	816	612		
0.082375	-519	-345	820	614		
0.0825	-485	-388	818	617		
0.082625	-448	-428	821	618		
0.08275	-412	-469	822	621		
0.082875	-373	-507	823	623		
0.083	-334	-544	825	625		
0.083125	-297	-579	822	628		
0.08325	-258	-612	825	630		
0.083375	-221	-645	828	634		
0.0835	-183	-678	827	639		
0.083625	-146	-708	829	644		
0.08375	-108	-734	832	646		
0.083875	-71	-759	833	649		
0.084	-36	-777	836	648		
0.084125	-3	-790	835	645		
0.08425	15	-800	835	645		
0.084375	29	-809	836	647		
0.0845	55	-822	841	648		
0.084625	85	-835	841	648		
0.08475	123	-844	843	642		
0.084875	165	-850	844	635		
0.085	203	-855	847	629		
0.085125	240	-859	846	625		
0.08525	279	-863	849	621		
0.085375	321	-867	849	617		
0.0855	363	-869	849	615		
0.085625	407	-872	853	615		
0.08575	449	-874	853	617		
0.085875	491	-872	855	617		
0.086	531	-870	857	619		
0.086125	566	-864	857	620		
0.08625	599	-856	857	620		
0.086375	632	-848	858	622		
0.0865	663	-840	861	625		
0.086625	691	-831	861	628		
0.08675	717	-818	864	629		
0.086875	740	-804	864	631		
0.087	756	-788	864	629		
0.087125	769	-775	866	629		
0.08725	780	-764	867	629		
0.087375	792	-749	869	628		
0.0875	802	-727	870	625		
0.087625	811	-701	872	621		
0.08775	821	-671	872	617		
0.087875	827	-638	871	611		
0.088	834	-605	875	608		
0.088125	844	-570	875	608		
0.08825	851	-532	877	607		
0.088375	856	-494	878	607		
0.0885	860	-453	880	608		
0.088625	862	-412	881	609		
0.08875	860	-370	880	610		
0.088875	858	-327	883	612		
0.089	855	-286	884	615		
0.089125	849	-244	883	617		
0.08925	843	-201	884	622		
0.089375	836	-159	889	627		
0.0895	827	-118	889	632		
0.089625	813	-77	891	634		
0.08975	796	-38	892	634		
0.089875	782	-3	893	637		
0.09	768	19	895	634		
0.090125	754	36	896	630		
0.09025	737	65	898	629		
0.090375	713	102	899	627		
0.0905	684	139	900	622		
0.090625	651	187	902	622		
0.09075	617	227	905	617		
0.090875	576	268	904	610		
0.091	540	308	906	607		
0.091125	498	351	907	603		
0.09125	453	396	909	600		
0.091375	407	441	910	599		
0.0915	361	484	911	598		
0.091625	315	524	913	598		
0.09175	271	563	914	600		
0.091875	225	600	914	602		
0.092	181	634	915	603		
0.092125	137	666	917	606		
0.09225	93	697	916	608		
0.092375	51	726	917	612		
0.0925	20	754	918	622		
0.092625	-3	778	920	633		
0.09275	-41	796	921	632		
0.092875	-71	810	924	634		
0.093	-103	823	925	634		
0.093125	-140	834	924	631		
0.09325	-178	846	927	630		
0.093375	-220	858	928	630		
0.0935	-264	868	929	629		
0.093625	-308	876	931	628		
0.09375	-354	882	930	627		
0.093875	-399	886	932	627		
0.094	-444	891	936	629		
0.094125	-489	892	935	631		
0.09425	-531	888	936	631		
0.094375	-570	884	938	632		
0.0945	-612	879	939	636		
0.094625	-648	871	940	638		
0.09475	-684	859	942	640		
0.094875	-718	846	943	643		
0.095	-747	831	946	645		
0.095125	-774	814	945	647		
0.09525	-797	795	946	648		
0.095375	-815	781	949	650		
0.0955	-830	766	949	651		
0.095625	-842	747	952	651		
0.09575	-855	723	954	650		
0.095875	-864	693	954	646		
0.096	-872	660	955	642		
0.096125	-880	623	955	639		
0.09625	-888	584	959	637		
0.096375	-896	543	959	637		
0.0965	-900	500	959	637		
0.096625	-904	455	961	637		
0.09675	-906	409	964	640		
0.096875	-906	362	963	643		
0.097	-902	314	963	646		
0.097125	-897	266	965	649		
0.09725	-891	218	967	654		
0.097375	-882	167	969	660		
0.0975	-870	119	967	663		
0.097625	-854	74	971	666		
0.09775	-838	34	972	668		
0.097875	-819	9	973	663		
0.098	-803	-29	973	666		
0.098125	-785	-60	975	666		
0.09825	-765	-95	978	665		
0.098375	-738	-132	980	662		
0.0985	-704	-175	978	656		
0.098625	-669	-219	980	653		
0.09875	-632	-267	982	651		
0.098875	-593	-316	983	651		
0.099	-550	-366	984	650		
0.099125	-504	-416	984	650		
0.09925	-459	-466	986	652		
0.099375	-411	-516	989	655		
0.0995	-361	-563	989	656		
0.099625	-312	-607	990	659		
0.09975	-262	-650	989	662		
0.099875	-211	-691	992	665		
0.1	-163	-730	994	670		
0.100125	-113	-766	995	674		
0.10025	-65	-796	995	676		
0.100375	-23	-822	999	679		
0.1005	13	-842	999	680		
0.100625	33	-854	1001	682		
0.10075	65	-865	1002	680		
0.100875	105	-876	1004	675		
0.101	149	-885	1005	668		
0.101125	192	-892	1006	662		
0.10125	237	-899	1008	656		
0.101375	285	-904	1009	651		
0.1015	333	-907	1010	647		
0.101625	383	-910	1010	644		
0.10175	435	-911	1014	643		
0.101875	488	-911	1012	644		
0.102	537	-907	1015	644		
0.102125	586	-903	1016	647		
0.10225	631	-895	1017	649		
0.102375	672	-885	1017	651		
0.1025	709	-873	1019	655		
0.102625	746	-860	1020	659		
0.10275	777	-843	1023	661		
0.102875	802	-826	1024	663		
0.103	819	-809	1022	663		
0.103125	832	-790	1024	662		
0.10325	850	-770	1026	663		
0.103375	866	-743	1026	661		
0.1035	880	-712	1029	659		
0.103625	894	-675	1031	658		
0.10375	903	-634	1030	655		
0.103875	908	-589	1031	651		
0.104	916	-542	1035	651		
0.104125	920	-493	1034	651		
0.10425	919	-442	1035	649		
0.104375	917	-391	1035	650		
0.1045	914	-340	1036	653		
0.104625	907	-288	1039	655		
0.10475	901	-235	1041	660		
0.104875	887	-180	1042	662		
0.105	869	-127	1043	663		
0.105125	848	-74	1045	663		
0.10525	828	-25	1046	665		
0.105375	810	15	1046	667		
0.1055	792	39	1048	663		
0.105625	771	76	1049	662		
0.10575	743	123	1052	662		
0.105875	707	167	1053	656		
0.106	668	225	1054	656		
0.106125	623	274	1056	649		
0.10625	584	325	1057	651		
0.106375	533	380	1057	649		
0.1065	481	434	1059	647		
0.106625	426	488	1060	646		
0.10675	370	540	1061	646		
0.106875	314	590	1063	649		
0.107	261	638	1064	653		
0.107125	206	682	1068	656		
0.10725	152	723	1067	660		
0.107375	97	756	1068	658		
0.1075	46	786	1068	660		
0.107625	14	815	1072	670		
0.10775	-25	834	1071	670		
0.107875	-65	848	1073	667		
0.108	-105	863	1077	666		
0.108125	-149	876	1075	662		
0.10825	-196	886	1077	657		
0.108375	-247	896	1079	654		
0.1085	-298	904	1081	651		
0.108625	-351	909	1079	648		
0.10875	-406	912	1083	645		
0.108875	-459	917	1083	647		
0.109	-513	916	1083	648		
0.109125	-565	913	1083	650		
0.10925	-616	910	1087	655		
0.109375	-667	903	1087	661		
0.1095	-712	892	1087	665		
0.109625	-757	880	1091	671		
0.10975	-795	864	1089	676		
0.109875	-830	844	1090	680		
0.11	-858	828	1096	687		
0.110125	-878	812	1093	690		
0.11025	-893	788	1096	690		
0.110375	-908	759	1099	687		
0.1105	-920	726	1098	685		
0.110625	-929	685	1098	680		
0.11075	-935	642	1102	675		
0.110875	-942	596	1102	673		
0.111	-947	544	1105	670		
0.111125	-948	489	1104	669		
0.11125	-946	432	1106	668		
0.111375	-945	376	1108	670		
0.1115	-939	316	1108	673		
0.111625	-930	257	1109	676		
0.11175	-919	195	1113	682		
0.111875	-906	134	1111	688		
0.112	-888	75	1114	693		
0.112125	-867	28	1115	694		
0.11225	-847	-5	1116	692		
0.112375	-828	-54	1118	697		
0.1125	-805	-96	1117	699		
0.112625	-775	-142	1119	697		
0.11275	-741	-192	1123	695		
0.112875	-703	-247	1122	695		
0.113	-656	-301	1126	690		
0.113125	-608	-357	1123	688		
0.11325	-557	-413	1125	687		
0.113375	-504	-470	1128	687		
0.1135	-451	-526	1128	690		
0.113625	-393	-580	1129	691		
0.11375	-334	-633	1130	692		
0.113875	-274	-682	1131	695		
0.114	-214	-729	1135	697		
0.114125	-155	-772	1135	699		
0.11425	-95	-808	1137	699		
0.114375	-38	-842	1136	702		
0.1145	10	-864	1139	700		
0.114625	37	-884	1140	705		
0.11475	77	-900	1141	704		
0.114875	125	-914	1142	699		
0.115	178	-926	1142	693		
0.115125	231	-938	1146	689		
0.11525	288	-948	1146	685		
0.115375	347	-954	1149	680		
0.1155	405	-956	1148	678		
0.115625	465	-955	1150	674		
