#1
double n1(30001,9)   # comment line
0.181	-0.99166	17547	-2	0	0	0	0	0
0.182	-0.97856	17547	-2	0	0	0	0	0
0.183	-0.98703	17547	-2	0	0	0	0	0
0.184	-0.99243	17547	-2	0	0	0	0	0
0.185	-0.9801	17547	-2	0	0	0	0	0
0.186	-0.97624	17547	-2	0	0	0	0	0
0.187	-0.99474	17547	-2	0	0	0	0	0
0.188	-0.98549	17547	-2	0	0	0	0	0
0.189	-0.97393	17547	-2	0	0	0	0	0
0.19	-0.99474	17547	-2	0	0	0	0	0
0.191	-0.99011	17547	-2	0	0	0	0	0
0.192	-0.97702	17547	-2	0	0	0	0	0
0.193	-0.9878	17547	-2	0	0	0	0	0
0.194	-0.99397	17547	-2	0	0	0	0	0
0.195	-0.98087	17547	-2	0	0	0	0	0
0.196	-0.97933	17547	-2	0	0	0	0	0
0.197	-0.99628	17547	-2	0	0	0	0	0
0.198	-0.98472	17547	-2	0	0	0	0	0
0.199	-0.97624	17547	-2	0	0	0	0	0
0.2	-0.99551	17547	-2	0	0	0	0	0
0.201	-0.98934	17547	-2	0	0	0	0	0
0.202	-0.97702	17547	-2	0	0	0	0	0
0.203	-0.9878	17547	-2	0	0	0	0	0
0.204	-0.99628	17547	-2	0	0	0	0	0
0.205	-0.98241	17547	-2	0	0	0	0	0
0.206	-0.98087	17547	-2	0	0	0	0	0
0.207	-0.99551	17547	-2	0	0	0	0	0
0.208	-0.9878	17547	-2	0	0	0	0	0
0.209	-0.97239	17547	-2	0	0	0	0	0
0.21	-0.9932	17547	-2	0	0	0	0	0
0.211	-0.99166	17547	-2	0	0	0	0	0
0.212	-0.9801	17547	-2	0	0	0	0	0
0.213	-0.98549	17547	-2	0	0	0	0	0
0.214	-0.99551	17547	-2	0	0	0	0	0
0.215	-0.98241	17547	-2	0	0	0	0	0
0.216	-0.97933	17547	-2	0	0	0	0	0
0.217	-0.99474	17547	-2	0	0	0	0	0
0.218	-0.98549	17547	-2	0	0	0	0	0
0.219	-0.97008	17547	-2	0	0	0	0	0
0.22	-0.99397	17547	-2	0	0	0	0	0
0.221	-0.99011	17547	-2	0	0	0	0	0
0.222	-0.97856	17547	-2	0	0	0	0	0
0.223	-0.98549	17547	-2	0	0	0	0	0
0.224	-0.99551	17547	-2	0	0	0	0	0
0.225	-0.98318	17547	-2	0	0	0	0	0
0.226	-0.98164	17547	-2	0	0	0	0	0
0.227	-0.99705	17547	-2	0	0	0	0	0
0.228	-0.98703	17547	-2	0	0	0	0	0
0.229	-0.97085	17547	-2	0	0	0	0	0
0.23	-0.99628	17547	-2	0	0	0	0	0
0.231	-0.98857	17547	-2	0	0	0	0	0
0.232	-0.97702	17547	-2	0	0	0	0	0
0.233	-0.98703	17547	-2	0	0	0	0	0
0.234	-0.99551	17547	-2	0	0	0	0	0
0.235	-0.98241	17547	-2	0	0	0	0	0
0.236	-0.97547	17547	-2	0	0	0	0	0
0.237	-0.99628	17547	-2	0	0	0	0	0
0.238	-0.98703	17547	-2	0	0	0	0	0
0.239	-0.97239	17547	-2	0	0	0	0	0
0.24	-0.99474	17547	-2	0	0	0	0	0
0.241	-0.99166	17547	-2	0	0	0	0	0
0.242	-0.97779	17547	-2	0	0	0	0	0
0.243	-0.98703	17547	-2	0	0	0	0	0
0.244	-0.99628	17547	-2	0	0	0	0	0
0.245	-0.98318	17547	-2	0	0	0	0	0
0.246	-0.9801	17547	-2	0	0	0	0	0
0.247	-0.99551	17547	-2	0	0	0	0	0
0.248	-0.98549	17547	-2	0	0	0	0	0
0.249	-0.97624	17547	-2	0	0	0	0	0
0.25	-0.99397	17547	-2	0	0	0	0	0
0.251	-0.99088	17547	-2	0	0	0	0	0
0.252	-0.97933	17547	-2	0	0	0	0	0
0.253	-0.98472	17547	-2	0	0	0	0	0
0.254	-0.99243	17547	-2	0	0	0	0	0
0.255	-0.98395	17547	-2	0	0	0	0	0
0.256	-0.97779	17547	-2	0	0	0	0	0
0.257	-0.99474	17547	-2	0	0	0	0	0
0.258	-0.98549	17547	-2	0	0	0	0	0
0.259	-0.97239	17547	-2	0	0	0	0	0
0.26	-0.99243	17547	-2	0	0	0	0	0
0.261	-0.99088	17547	-2	0	0	0	0	0
0.262	-0.97624	17547	-2	0	0	0	0	0
0.263	-0.98472	17547	-2	0	0	0	0	0
0.264	-0.99474	17547	-2	0	0	0	0	0
0.265	-0.98318	17547	-2	0	0	0	0	0
0.266	-0.97779	17547	-2	0	0	0	0	0
0.267	-0.99628	17547	-2	0	0	0	0	0
0.268	-0.98472	17547	-2	0	0	0	0	0
0.269	-0.97316	17547	-2	0	0	0	0	0
0.27	-0.99243	17547	-2	0	0	0	0	0
0.271	-0.99088	17547	-2	0	0	0	0	0
0.272	-0.97779	17547	-2	0	0	0	0	0
0.273	-0.98703	17547	-2	0	0	0	0	0
0.274	-0.99474	17547	-2	0	0	0	0	0
0.275	-0.98241	17547	-2	0	0	0	0	0
0.276	-0.97547	17547	-2	0	0	0	0	0
0.277	-0.99551	17547	-2	0	0	0	0	0
0.278	-0.98626	17547	-2	0	0	0	0	0
0.279	-0.97316	17547	-2	0	0	0	0	0
0.28	-0.99397	17547	-2	0	0	0	0	0
0.281	-0.99166	17547	-2	0	0	0	0	0
0.282	-0.97624	17547	-2	0	0	0	0	0
0.283	-0.98472	17547	-2	0	0	0	0	0
0.284	-0.99474	17547	-2	0	0	0	0	0
0.285	-0.98087	17547	-2	0	0	0	0	0
0.286	-0.97393	17547	-2	0	0	0	0	0
0.287	-0.99705	17547	-2	0	0	0	0	0
0.288	-0.9878	17547	-2	0	0	0	0	0
0.289	-0.9747	17547	-2	0	0	0	0	0
0.29	-0.99397	17547	-2	0	0	0	0	0
0.291	-0.99166	17547	-2	0	0	0	0	0
0.292	-0.97933	17547	-2	0	0	0	0	0
0.293	-0.98626	17547	-2	0	0	0	0	0
0.294	-0.99474	17547	-2	0	0	0	0	0
0.295	-0.98318	17547	-2	0	0	0	0	0
0.296	-0.9747	17547	-2	0	0	0	0	0
0.297	-0.99628	17547	-2	0	0	0	0	0
0.298	-0.98549	17547	-2	0	0	0	0	0
0.299	-0.97162	17547	-2	0	0	0	0	0
0.3	-0.99628	17547	-2	0	0	0	0	0
0.301	-0.99011	17547	-2	0	0	0	0	0
0.302	-0.97779	17547	-2	0	0	0	0	0
0.303	-0.98549	17547	-2	0	0	0	0	0
0.304	-0.9932	17547	-2	0	0	0	0	0
0.305	-0.98164	17547	-2	0	0	0	0	0
0.306	-0.9747	17547	-2	0	0	0	0	0
0.307	-0.99782	17547	-2	0	0	0	0	0
0.308	-0.98626	17547	-2	0	0	0	0	0
0.309	-0.97779	17547	-2	0	0	0	0	0
0.31	-0.99474	17547	-2	0	0	0	0	0
0.311	-0.9932	17547	-2	0	0	0	0	0
0.312	-0.97624	17547	-2	0	0	0	0	0
0.313	-0.98472	17547	-2	0	0	0	0	0
0.314	-0.99474	17547	-2	0	0	0	0	0
0.315	-0.98164	17547	-2	0	0	0	0	0
0.316	-0.97624	17547	-2	0	0	0	0	0
0.317	-0.99705	17547	-2	0	0	0	0	0
0.318	-0.98857	17547	-2	0	0	0	0	0
0.319	-0.9747	17547	-2	0	0	0	0	0
0.32	-0.99474	17547	-2	0	0	0	0	0
0.321	-0.99243	17547	-2	0	0	0	0	0
0.322	-0.97547	17547	-2	0	0	0	0	0
0.323	-0.98549	17547	-2	0	0	0	0	0
0.324	-0.99397	17547	-2	0	0	0	0	0
0.325	-0.98087	17547	-2	0	0	0	0	0
0.326	-0.9747	17547	-2	0	0	0	0	0
0.327	-0.99705	17547	-2	0	0	0	0	0
0.328	-0.98472	17547	-2	0	0	0	0	0
0.329	-0.9747	17547	-2	0	0	0	0	0
0.33	-0.99474	17547	-2	0	0	0	0	0
0.331	-0.99011	17547	-2	0	0	0	0	0
0.332	-0.97239	17547	-2	0	0	0	0	0
0.333	-0.98472	17547	-2	0	0	0	0	0
0.334	-0.99474	17547	-2	0	0	0	0	0
0.335	-0.98395	17547	-2	0	0	0	0	0
0.336	-0.97393	17547	-2	0	0	0	0	0
0.337	-0.99628	17547	-2	0	0	0	0	0
0.338	-0.98549	17547	-2	0	0	0	0	0
0.339	-0.97316	17547	-2	0	0	0	0	0
0.34	-0.99474	17547	-2	0	0	0	0	0
0.341	-0.99088	17547	-2	0	0	0	0	0
0.342	-0.97702	17547	-2	0	0	0	0	0
0.343	-0.98395	17547	-2	0	0	0	0	0
0.344	-0.9932	17547	-2	0	0	0	0	0
0.345	-0.98241	17547	-2	0	0	0	0	0
0.346	-0.97393	17547	-2	0	0	0	0	0
0.347	-0.99551	17547	-2	0	0	0	0	0
0.348	-0.98472	17547	-2	0	0	0	0	0
0.349	-0.97239	17547	-2	0	0	0	0	0
0.35	-0.9932	17547	-2	0	0	0	0	0
0.351	-0.99088	17547	-2	0	0	0	0	0
0.352	-0.97856	17547	-2	0	0	0	0	0
0.353	-0.98626	17547	-2	0	0	0	0	0
0.354	-0.99628	17547	-2	0	0	0	0	0
0.355	-0.98318	17547	-2	0	0	0	0	0
0.356	-0.97702	17547	-2	0	0	0	0	0
0.357	-0.99551	17547	-2	0	0	0	0	0
0.358	-0.98472	17547	-2	0	0	0	0	0
0.359	-0.97316	17547	-2	0	0	0	0	0
0.36	-0.9932	17547	-2	0	0	0	0	0
0.361	-0.99088	17547	-2	0	0	0	0	0
0.362	-0.97702	17547	-2	0	0	0	0	0
0.363	-0.98549	17547	-2	0	0	0	0	0
0.364	-0.99628	17547	-2	0	0	0	0	0
0.365	-0.98549	17547	-2	0	0	0	0	0
0.366	-0.97702	17547	-2	0	0	0	0	0
0.367	-0.99474	17547	-2	0	0	0	0	0
0.368	-0.98857	17547	-2	0	0	0	0	0
0.369	-0.97547	17547	-2	0	0	0	0	0
0.37	-0.99243	17547	-2	0	0	0	0	0
0.371	-0.99243	17547	-2	0	0	0	0	0
0.372	-0.97624	17547	-2	0	0	0	0	0
0.373	-0.98318	17547	-2	0	0	0	0	0
0.374	-0.99551	17547	-2	0	0	0	0	0
0.375	-0.98241	17547	-2	0	0	0	0	0
0.376	-0.97702	17547	-2	0	0	0	0	0
0.377	-0.99782	17547	-2	0	0	0	0	0
0.378	-0.98472	17547	-2	0	0	0	0	0
0.379	-0.97393	17547	-2	0	0	0	0	0
0.38	-0.9932	17547	-2	0	0	0	0	0
0.381	-0.99243	17547	-2	0	0	0	0	0
0.382	-0.9801	17547	-2	0	0	0	0	0
0.383	-0.98395	17547	-2	0	0	0	0	0
0.384	-0.99551	17547	-2	0	0	0	0	0
0.385	-0.98395	17547	-2	0	0	0	0	0
0.386	-0.97779	17547	-2	0	0	0	0	0
0.387	-0.99782	17547	-2	0	0	0	0	0
0.388	-0.98472	17547	-2	0	0	0	0	0
0.389	-0.97316	17547	-2	0	0	0	0	0
0.39	-0.99474	17547	-2	0	0	0	0	0
0.391	-0.99243	17547	-2	0	0	0	0	0
0.392	-0.97624	17547	-2	0	0	0	0	0
0.393	-0.98472	17547	-2	0	0	0	0	0
0.394	-0.99474	17547	-2	0	0	0	0	0
0.395	-0.98164	17547	-2	0	0	0	0	0
0.396	-0.97624	17547	-2	0	0	0	0	0
0.397	-0.99474	17547	-2	0	0	0	0	0
0.398	-0.9878	17547	-2	0	0	0	0	0
0.399	-0.97547	17547	-2	0	0	0	0	0
0.4	-0.99397	17547	-2	0	0	0	0	0
0.401	-0.99088	17547	-2	0	0	0	0	0
0.402	-0.97702	17547	-2	0	0	0	0	0
0.403	-0.98241	17547	-2	0	0	0	0	0
0.404	-0.9932	17547	-2	0	0	0	0	0
0.405	-0.98241	17547	-2	0	0	0	0	0
0.406	-0.97624	17547	-2	0	0	0	0	0
0.407	-0.99628	17547	-2	0	0	0	0	0
0.408	-0.98626	17547	-2	0	0	0	0	0
0.409	-0.97316	17547	-2	0	0	0	0	0
0.41	-0.99166	17547	-2	0	0	0	0	0
0.411	-0.99166	17547	-2	0	0	0	0	0
0.412	-0.97779	17547	-2	0	0	0	0	0
0.413	-0.9801	17547	-2	0	0	0	0	0
0.414	-0.99397	17547	-2	0	0	0	0	0
0.415	-0.98395	17547	-2	0	0	0	0	0
0.416	-0.97702	17547	-2	0	0	0	0	0
0.417	-0.99474	17547	-2	0	0	0	0	0
0.418	-0.98703	17547	-2	0	0	0	0	0
0.419	-0.97547	17547	-2	0	0	0	0	0
0.42	-0.9932	17547	-2	0	0	0	0	0
0.421	-0.99243	17547	-2	0	0	0	0	0
0.422	-0.9801	17547	-2	0	0	0	0	0
0.423	-0.98241	17547	-2	0	0	0	0	0
0.424	-0.99474	17547	-2	0	0	0	0	0
0.425	-0.98472	17547	-2	0	0	0	0	0
0.426	-0.97779	17547	-2	0	0	0	0	0
0.427	-0.99628	17547	-2	0	0	0	0	0
0.428	-0.98472	17547	-2	0	0	0	0	0
0.429	-0.97393	17547	-2	0	0	0	0	0
0.43	-0.99011	17547	-2	0	0	0	0	0
0.431	-0.99243	17547	-2	0	0	0	0	0
0.432	-0.97856	17547	-2	0	0	0	0	0
0.433	-0.9801	17547	-2	0	0	0	0	0
0.434	-0.99551	17547	-2	0	0	0	0	0
0.435	-0.98318	17547	-2	0	0	0	0	0
0.436	-0.97393	17547	-2	0	0	0	0	0
0.437	-0.99628	17547	-2	0	0	0	0	0
0.438	-0.98549	17547	-2	0	0	0	0	0
0.439	-0.97316	17547	-2	0	0	0	0	0
0.44	-0.99088	17547	-2	0	0	0	0	0
0.441	-0.99088	17547	-2	0	0	0	0	0
0.442	-0.9801	17547	-2	0	0	0	0	0
0.443	-0.98318	17547	-2	0	0	0	0	0
0.444	-0.99397	17547	-2	0	0	0	0	0
0.445	-0.98318	17547	-2	0	0	0	0	0
0.446	-0.97624	17547	-2	0	0	0	0	0
0.447	-0.99551	17547	-2	0	0	0	0	0
0.448	-0.98549	17547	-2	0	0	0	0	0
0.449	-0.97624	17547	-2	0	0	0	0	0
0.45	-0.99474	17547	-2	0	0	0	0	0
0.451	-0.99166	17547	-2	0	0	0	0	0
0.452	-0.97393	17547	-2	0	0	0	0	0
0.453	-0.98395	17547	-2	0	0	0	0	0
0.454	-0.99551	17547	-2	0	0	0	0	0
0.455	-0.98472	17547	-2	0	0	0	0	0
0.456	-0.97316	17547	-2	0	0	0	0	0
0.457	-0.99705	17547	-2	0	0	0	0	0
0.458	-0.9878	17547	-2	0	0	0	0	0
0.459	-0.97624	17547	-2	0	0	0	0	0
0.46	-0.99166	17547	-2	0	0	0	0	0
0.461	-0.99243	17547	-2	0	0	0	0	0
0.462	-0.97933	17547	-2	0	0	0	0	0
0.463	-0.98164	17547	-2	0	0	0	0	0
0.464	-0.99551	17547	-2	0	0	0	0	0
0.465	-0.98549	17547	-2	0	0	0	0	0
0.466	-0.97239	17547	-2	0	0	0	0	0
0.467	-0.99551	17547	-2	0	0	0	0	0
0.468	-0.9878	17547	-2	0	0	0	0	0
0.469	-0.9747	17547	-2	0	0	0	0	0
0.47	-0.99011	17547	-2	0	0	0	0	0
0.471	-0.9932	17547	-2	0	0	0	0	0
0.472	-0.97933	17547	-2	0	0	0	0	0
0.473	-0.98241	17547	-2	0	0	0	0	0
0.474	-0.99474	17547	-2	0	0	0	0	0
0.475	-0.98626	17547	-2	0	0	0	0	0
0.476	-0.97547	17547	-2	0	0	0	0	0
0.477	-0.99474	17547	-2	0	0	0	0	0
0.478	-0.98934	17547	-2	0	0	0	0	0
0.479	-0.97624	17547	-2	0	0	0	0	0
0.48	-0.9932	17547	-2	0	0	0	0	0
0.481	-0.9932	17547	-2	0	0	0	0	0
0.482	-0.97624	17547	-2	0	0	0	0	0
0.483	-0.98395	17547	-2	0	0	0	0	0
0.484	-0.99474	17547	-2	0	0	0	0	0
0.485	-0.98395	17547	-2	0	0	0	0	0
0.486	-0.9747	17547	-2	0	0	0	0	0
0.487	-0.99551	17547	-2	0	0	0	0	0
0.488	-0.98626	17547	-2	0	0	0	0	0
0.489	-0.97547	17547	-2	0	0	0	0	0
0.49	-0.99166	17547	-2	0	0	0	0	0
0.491	-0.99551	17547	-2	0	0	0	0	0
0.492	-0.97856	17547	-2	0	0	0	0	0
0.493	-0.98472	17547	-2	0	0	0	0	0
0.494	-0.99397	17547	-2	0	0	0	0	0
0.495	-0.98549	17547	-2	0	0	0	0	0
0.496	-0.97239	17547	-2	0	0	0	0	0
0.497	-0.99628	17547	-2	0	0	0	0	0
0.498	-0.98626	17547	-2	0	0	0	0	0
0.499	-0.97393	17547	-2	0	0	0	0	0
0.5	-0.99088	17547	-2	0	0	0	0	0
0.501	-0.99166	17547	-2	0	0	0	0	0
0.502	-0.97624	17547	-2	0	0	0	0	0
0.503	-0.98318	17547	-2	0	0	0	0	0
0.504	-0.99551	17547	-2	0	0	0	0	0
0.505	-0.98395	17547	-2	0	0	0	0	0
0.506	-0.97779	17547	-2	0	0	0	0	0
0.507	-0.99551	17547	-2	0	0	0	0	0
0.508	-0.98626	17547	-2	0	0	0	0	0
0.509	-0.97624	17547	-2	0	0	0	0	0
0.51	-0.99088	17547	-2	0	0	0	0	0
0.511	-0.99243	17547	-2	0	0	0	0	0
0.512	-0.9801	17547	-2	0	0	0	0	0
0.513	-0.98164	17547	-2	0	0	0	0	0
0.514	-0.99551	17547	-2	0	0	0	0	0
0.515	-0.98472	17547	-2	0	0	0	0	0
0.516	-0.97702	17547	-2	0	0	0	0	0
0.517	-0.99474	17547	-2	0	0	0	0	0
0.518	-0.98626	17547	-2	0	0	0	0	0
0.519	-0.97624	17547	-2	0	0	0	0	0
0.52	-0.99243	17547	-2	0	0	0	0	0
0.521	-0.99088	17547	-2	0	0	0	0	0
0.522	-0.97856	17547	-2	0	0	0	0	0
0.523	-0.98087	17547	-2	0	0	0	0	0
0.524	-0.99397	17547	-2	0	0	0	0	0
0.525	-0.98472	17547	-2	0	0	0	0	0
0.526	-0.97393	17547	-2	0	0	0	0	0
0.527	-0.99628	17547	-2	0	0	0	0	0
0.528	-0.9878	17547	-2	0	0	0	0	0
0.529	-0.97162	17547	-2	0	0	0	0	0
0.53	-0.99088	17547	-2	0	0	0	0	0
0.531	-0.99243	17547	-2	0	0	0	0	0
0.532	-0.97779	17547	-2	0	0	0	0	0
0.533	-0.98087	17547	-2	0	0	0	0	0
0.534	-0.99397	17547	-2	0	0	0	0	0
0.535	-0.98241	17547	-2	0	0	0	0	0
0.536	-0.97393	17547	-2	0	0	0	0	0
