#1
double n1(100000,2)   # comment line
0.00E+00	0
4.00E-06	-0.2
8.00E-06	0
1.20E-05	0
1.60E-05	0
2.00E-05	0
2.40E-05	0
2.80E-05	-0.2
3.20E-05	0.2
3.60E-05	0
4.00E-05	-0.2
4.40E-05	-0.2
4.80E-05	0
5.20E-05	0
5.60E-05	-0.2
6.00E-05	-0.2
6.40E-05	-0.2
6.80E-05	0
7.20E-05	0
7.60E-05	-0.2
8.00E-05	0
8.40E-05	-0.2
8.80E-05	0
9.20E-05	0.6
9.60E-05	0
1.00E-04	0
1.04E-04	0
1.08E-04	-0.2
1.12E-04	-0.2
1.16E-04	-0.2
1.20E-04	0
1.24E-04	-0.2
1.28E-04	-0.2
1.32E-04	0
1.36E-04	0.2
1.40E-04	0
1.44E-04	-0.2
1.48E-04	-0.2
1.52E-04	0
1.56E-04	-0.2
1.60E-04	0
1.64E-04	-0.2
1.68E-04	0
1.72E-04	0
1.76E-04	0
1.80E-04	-0.2
1.84E-04	0.2
1.88E-04	-0.2
1.92E-04	0
1.96E-04	0
2.00E-04	-0.2
2.04E-04	0
2.08E-04	0
2.12E-04	-0.2
2.16E-04	0
2.20E-04	0.2
2.24E-04	0.2
2.28E-04	0
2.32E-04	0
2.36E-04	-0.2
2.40E-04	0
2.44E-04	0
2.48E-04	0
2.52E-04	0
2.56E-04	0
2.60E-04	0
2.64E-04	-0.2
2.68E-04	-0.2
2.72E-04	0
2.76E-04	0
2.80E-04	0.4
2.84E-04	0
2.88E-04	-0.2
2.92E-04	0
2.96E-04	-0.2
3.00E-04	-0.2
3.04E-04	0
3.08E-04	0
3.12E-04	0.2
3.16E-04	-0.2
3.20E-04	0
3.24E-04	0
3.28E-04	0
3.32E-04	0
3.36E-04	0
3.40E-04	-0.2
3.44E-04	-0.2
3.48E-04	-0.2
3.52E-04	0
3.56E-04	-0.2
3.60E-04	-0.2
3.64E-04	-0.2
3.68E-04	0
3.72E-04	0
3.76E-04	0
3.80E-04	-0.2
3.84E-04	-0.2
3.88E-04	-0.2
3.92E-04	0
3.96E-04	0
4.00E-04	-0.2
4.04E-04	0
4.08E-04	0
4.12E-04	0
4.16E-04	0
4.20E-04	-0.2
4.24E-04	0
4.28E-04	0
4.32E-04	0
4.36E-04	-0.8
4.40E-04	-0.2
4.44E-04	0
4.48E-04	0
4.52E-04	0
4.56E-04	0
4.60E-04	0
4.64E-04	0
4.68E-04	-0.4
4.72E-04	0
4.76E-04	0
4.80E-04	0.2
4.84E-04	-0.2
4.88E-04	-0.2
4.92E-04	-0.2
4.96E-04	0
5.00E-04	0
5.04E-04	0
5.08E-04	0
5.12E-04	0
5.16E-04	0
5.20E-04	0
5.24E-04	0
5.28E-04	-0.2
5.32E-04	0
5.36E-04	-0.2
5.40E-04	0
5.44E-04	0
5.48E-04	-0.2
5.52E-04	-0.2
5.56E-04	-0.2
5.60E-04	0
5.64E-04	0
5.68E-04	0
5.72E-04	-0.2
5.76E-04	0
5.80E-04	0
5.84E-04	0
5.88E-04	0
5.92E-04	0.6
5.96E-04	0
6.00E-04	0
6.04E-04	-0.2
6.08E-04	0
6.12E-04	0
6.16E-04	0
6.20E-04	-0.2
6.24E-04	0
6.28E-04	-0.2
6.32E-04	0
6.36E-04	0
6.40E-04	0
6.44E-04	-0.2
6.48E-04	-0.2
6.52E-04	0
6.56E-04	-0.2
6.60E-04	-0.2
6.64E-04	0
6.68E-04	0
6.72E-04	0
6.76E-04	0
6.80E-04	0
6.84E-04	0
6.88E-04	0.2
6.92E-04	0
6.96E-04	0
7.00E-04	0
7.04E-04	0
7.08E-04	0
7.12E-04	0
7.16E-04	0
7.20E-04	0
7.24E-04	-0.2
7.28E-04	0
7.32E-04	-0.2
7.36E-04	0
