#1
double n1(100000,4)   # comment line
0.06420 	0.08	0	-0.08
0.06440 	0	0	0
0.06460 	0	0	0
0.06480 	0	0	-0.08
0.06500 	0	0	0
0.06520 	0	0	-0.08
0.06540 	0.08	0	0
0.06560 	0	0	-0.08
0.06580 	0	0	0.08
0.06600 	0	0	0
0.06620 	0	0	0
0.06640 	0	0	0
0.06660 	0.08	0	-0.08
0.06680 	0	0	-0.08
0.06700 	-0.08	0.08	-0.08
0.06720 	0	0	-0.08
0.06740 	0	0	-0.08
0.06760 	0	0	-0.16
0.06780 	0.08	0	0
0.06800 	0	0	0
0.06820 	0	0	-0.08
0.06840 	0	0	-0.08
0.06860 	0	0.08	-0.08
0.06880 	0	0	0
0.06900 	0	0	-0.08
0.06920 	0	0	0
0.06940 	0	0	-0.08
0.06960 	0	0	-0.08
0.06980 	0	0.08	0
0.07000 	0	0	-0.08
0.07020 	0	0	-0.08
0.07040 	0	0	-0.08
0.07060 	0	0	-0.08
0.07080 	0	0	0
0.07100 	0.08	0.08	0
0.07120 	0	0.08	-0.08
0.07140 	0	0	0
0.07160 	0	0.08	0
0.07180 	0	0	0
0.07200 	0	0	-0.08
0.07220 	0	0	-0.08
0.07240 	0	0	-0.08
0.07260 	0	0	0
0.07280 	0	0	-0.08
0.07300 	0	0	0
0.07320 	0	0	-0.08
0.07340 	0	0	-0.08
0.07360 	0	0	-0.08
0.07380 	0	0	0
0.07400 	0	-0.08	0
0.07420 	0	0	-0.08
0.07440 	0	0	0
0.07460 	0	0	0
0.07480 	0.08	0	0
0.07500 	0.08	0	0
0.07520 	0	0	0.08
0.07540 	0.08	0	0
0.07560 	0	0	0
0.07580 	0	0.08	0
0.07600 	0	0	0
0.07620 	0	0.08	0
0.07640 	0	0.08	0
0.07660 	0.08	0	-0.08
0.07680 	0	-0.08	0.08
0.07700 	0	0	0
0.07720 	0	0	-0.08
0.07740 	0	-0.08	-0.08
0.07760 	0	0	-0.08
0.07780 	0	0	0
0.07800 	0	0	-0.16
0.07820 	0	0	0
0.07840 	0	0	-0.08
0.07860 	0	0	-0.08
0.07880 	0	0	0.08
0.07900 	0	-0.08	0
0.07920 	-0.08	0	0
0.07940 	0	0	-0.08
0.07960 	0	0.08	-0.08
0.07980 	0	0	0
0.08000 	0	0	-0.08
0.08020 	0	0	0
0.08040 	0	0	0
0.08060 	0.08	0	0
0.08080 	0	0	-0.08
0.08100 	-0.08	0	-0.16
0.08120 	0	0	-0.08
0.08140 	0	0	-0.08
0.08160 	0	0	0
0.08180 	0	0	0
0.08200 	0	0	-0.08
0.08220 	0	-0.08	-0.08
0.08240 	0	0	0
0.08260 	0.08	0	0
0.08280 	0	0	0
0.08300 	0	0	0
0.08320 	0	0.08	-0.08
0.08340 	0	0	0
0.08360 	0	0	-0.08
0.08380 	0	0	-0.08
0.08400 	0	0	0
0.08420 	0	0	-0.08
0.08440 	0	-0.08	-0.08
0.08460 	-0.08	0	0
0.08480 	0	0	-0.08
0.08500 	0	0	0
0.08520 	0	0	0
0.08540 	0	-0.08	-0.08
0.08560 	0	-0.08	-0.08
0.08580 	0	0	0
0.08600 	0	-0.08	0
0.08620 	0	0	-0.08
0.08640 	0	0.08	-0.08
0.08660 	0	0	-0.16
0.08680 	0	0	-0.08
0.08700 	0	0	-0.08
0.08720 	0	0	-0.08
0.08740 	0	0	-0.08
0.08760 	0	0	0
0.08780 	0	0	0
0.08800 	0	0	-0.08
0.08820 	0.08	0	0
0.08840 	0	0.08	0
0.08860 	0	0	0
0.08880 	0	0	0
0.08900 	0	0	0
0.08920 	0	0	-0.08
0.08940 	0	0	-0.16
0.08960 	0	0	-0.16
0.08980 	0	0	-0.08
0.09000 	0.08	-0.08	-0.08
0.09020 	0	0	0
0.09040 	0	0	0
0.09060 	0.08	0	-0.08
0.09080 	0.08	-0.08	0.08
0.09100 	0	0	-0.08
0.09120 	0	0	0
0.09140 	0	0	0
0.09160 	0	0	-0.08
0.09180 	0	0	0
0.09200 	0	0	0
0.09220 	0	0.08	0
0.09240 	0	0	0
0.09260 	0	0	-0.08
0.09280 	0.08	-0.08	-0.08
0.09300 	0.08	0	0
0.09320 	0	0	0
0.09340 	0.08	0.16	0
0.09360 	0	0.08	-0.08
0.09380 	0	0	-0.08
0.09400 	0.08	0	-0.08
0.09420 	0	0	-0.08
0.09440 	-0.08	0.08	-0.08
0.09460 	-0.08	0	0
0.09480 	0	0	-0.08
0.09500 	0	0	0
0.09520 	0	0.08	-0.08
0.09540 	0	0	-0.08
0.09560 	0.08	0	0
0.09580 	0	-0.08	0
0.09600 	0	0	-0.08
0.09620 	0	0	0
0.09640 	0.08	0	-0.08
0.09660 	-0.08	0	0.08
0.09680 	0	0	0
0.09700 	0.08	0	-0.08
0.09720 	0	0	0
0.09740 	0	0	0
0.09760 	-0.08	0	-0.08
0.09780 	0	0	-0.08
0.09800 	0.08	0.08	-0.08
0.09820 	-0.08	0.16	0.08
0.09840 	-0.08	0	0
0.09860 	0	0	0
0.09880 	0	0	0
0.09900 	0	0	-0.08
0.09920 	0	0	-0.08
0.09940 	0	0	0
0.09960 	0	0	0
0.09980 	0	0	0
0.10000 	0	0	-0.08
0.10020 	0	0	-0.08
0.10040 	0	0.08	-0.08
0.10060 	0	0	0
0.10080 	0	0	0
0.10100 	0.08	0	-0.08
0.10120 	0	0	-0.08
0.10140 	-0.08	0	0
0.10160 	0.08	0	-0.08
0.10180 	0	0	0
0.10200 	0	0	-0.08
0.10220 	0	0.08	-0.08
0.10240 	0	0	-0.08
0.10260 	-0.08	0.08	0
0.10280 	0	0	-0.08
0.10300 	0	0	-0.08
0.10320 	0	0	-0.08
0.10340 	0	0.08	-0.08
0.10360 	0	0	-0.08
0.10380 	0	0	0.08
0.10400 	0	0	-0.08
0.10420 	-0.08	0	0
0.10440 	0	0	-0.08
0.10460 	0	0.08	0
0.10480 	0	0.08	-0.08
0.10500 	0	0	0
0.10520 	0	0	0
0.10540 	0	0	-0.08
0.10560 	0	0	0
0.10580 	0	0	0
0.10600 	0	0	-0.08
0.10620 	0	0	-0.08
0.10640 	0	0	-0.08
0.10660 	0	0	0.08
0.10680 	0	-0.08	0.08
0.10700 	0.08	0.08	-0.08
0.10720 	0	0	-0.08
0.10740 	0	0	0
0.10760 	0	0	0
0.10780 	0	0	0
0.10800 	0	0	0
0.10820 	0	-0.08	-0.08
0.10840 	0	0	0
0.10860 	0.08	0.08	-0.08
0.10880 	0	0.08	0
0.10900 	0	0	-0.08
0.10920 	0.08	0	-0.08
0.10940 	0	0	-0.08
0.10960 	0	0	0
0.10980 	0	0.08	0
0.11000 	0	0	-0.08
0.11020 	0	0	-0.08
0.11040 	0	0.08	0
0.11060 	0.08	0	-0.08
0.11080 	0	0	0.08
0.11100 	0.08	0.08	-0.08
0.11120 	0	0	0
0.11140 	0	0	0
0.11160 	0	0	-0.08
0.11180 	0	0	-0.08
0.11200 	0	0	0
0.11220 	-0.08	0	0
0.11240 	0	0	0
0.11260 	0	0	-0.08
0.11280 	0	0	-0.08
0.11300 	0	0.08	-0.08
0.11320 	0	0.08	0
0.11340 	0	0	0
